-0.1196 -0.2598 -0.9209 -0.1199 -0.2642 -0.9136 -0.1143 -0.2554 -0.9146 -0.1113 -0.259 -0.9148 -0.1169 -0.2637 -0.9097 -0.1179 -0.2627 -0.9167 -0.1128 -0.2615 -0.9138 -0.1113 -0.2605 -0.9221 -0.1135 -0.261 -0.9167 -0.113 -0.261 -0.9153 -0.1123 -0.2598 -0.9163 -0.116 -0.2656 -0.9136 -0.1145 -0.2671 -0.9131 -0.114 -0.2598 -0.9187 -0.113 -0.2603 -0.9177 -0.1189 -0.259 -0.9172 -0.1094 -0.2642 -0.9258 -0.1104 -0.261 -0.9216 -0.1162 -0.2629 -0.9136 -0.1162 -0.2622 -0.9192 -0.1133 -0.2593 -0.9189 -0.113 -0.2581 -0.918 -0.1196 -0.2559 -0.9167 -0.1199 -0.2671 -0.9182 -0.114 -0.26 -0.9106 -0.1162 -0.2646 -0.9287 -0.1155 -0.2651 -0.9102 -0.1201 -0.2568 -0.9158 -0.116 -0.2598 -0.9106 -0.114 -0.2666 -0.9163 -0.1155 -0.2666 -0.9272 -0.1091 -0.2598 -0.9199 -0.1101 -0.2698 -0.9131 -0.1162 -0.2637 -0.9219 -0.1096 -0.2629 -0.9082 -0.1155 -0.2654 -0.916 -0.1177 -0.259 -0.9175 -0.1177 -0.2673 -0.9175 -0.123 -0.2583 -0.9116 -0.1125 -0.2627 -0.9214 -0.0144 -0.2231 -2 -0.3574 0.2185 -1.3005 -0.1445 0.0498 -1.0928 -0.0083 -0.0796 -0.9553 -0.2561 -0.1892 -1.2092 -0.2192 0.0652 -0.7573 0.011 -0.1765 -0.6909 -0.0283 -0.1433 -0.5852 -0.2778 -0.0674 -0.7126 -0.0105 -0.2244 -1.1248 -0.5205 -0.4102 -0.8264 0.0015 0.0137 -0.489 -0.428 -0.106 -0.0708 -0.1042 -0.0417 -0.9258 -0.2087 0.3352 0.3455 0.3584 -0.2847 -1.877 0.2419 -0.1235 -0.8206 -1.9841 -2 -2 0.2952 0.1697 -0.877 -0.6309 -0.2715 -1.9751 0.283 -0.0054 -1.6021 -0.0029 -0.3613 -0.7166 0.0566 0.0107 -0.6633 -0.2515 -0.1406 -1.3352
-0.3765 -1.9705 -2 0.1033 -0.3386 -0.1287 0.5244 -0.5154 -1.7837 0.4407 -0.0186 0.0571 0.9919 -0.3811 -2 -0.9402 -0.3914 0.094 -0.5076 -0.4871 -1.426 0.1885 -0.0344 -1.7166 -0.3667 -0.1497 -0.5073 0.1377 -0.1309 -1.1252 -0.2454 -0.209 -1.1892 0.0654 -0.2246 -1.6138 0.4067 -0.0923 -0.3179 0.2002 -0.1748 0.0083 0.2058 0.1348 -0.5154 -0.0806 -1.0825 -1.5713 -1.8086 1.9999 -2 0.1479 -0.488 -2 0.5481 -0.1851 -0.9387 -0.2253 -0.3052 -0.2122 -0.3037 0.4175 -0.5713 -0.1272 -0.6726 -1.1895 0.0295 -0.3281 0.7285 0.6475 0.5713 0.1982 0.1633 0.0085 -0.1123 -0.2603 -1.6135 -2 1.46 0.2085 -2 -0.5552 -0.4773 -0.6636 0.2249 0.0503 -0.5015 -0.3022 -0.8862 -0.0212 -0.0291 0.2727 -2 0.0815 -0.4209 -0.7168 -0.4329 -0.1309 -1.0676 0.05 -0.0398 -0.6477 0.6152 -0.7681 -1.9307 0.0881 -0.4004 -0.3086 0.364 -0.426 -1.6721 -0.2512 -0.2842 -2 0.3311 0.5049 -1.0623 0.3567 -1.5945 -0.5176 0.5339 -1.9863 1.9999 -0.8542 -0.6975 0.7268 0.4375 0.2349 -0.29 0.3762 -0.0774 -0.4797 -0.282 -0.0774 -1.8406 -1.5679 -1.6733 1.093 0.0317 0.0825 -0.8433 0.3818 -0.5747 1.678 0.1428 -0.4246 -0.5317 0.3376 -0.3606 -2 -1.0352 -1.7556 -0.6938 0.24 -0.4058 -0.1707 0.158 -0.0881 -0.1199 0.4583 -0.6233 -0.7712 -1.385 -2 -0.6296 0.2686 0.1086 -1.3918 0.5298 0.1479 -0.9763 0.6052 -0.0652 -1.3513 -1.4746 0.7493 0.7173 0.4082 -0.6292 -2 0.3499 0.2334 -0.1248 0.2703 -0.0366 -0.3054 -0.3369 -0.1428 -0.1726 -0.1301 -2 1.2344
-0.4849 -1.5667 -2 -2 1.1389 1.9999 -0.468 -0.9666 -2 0.1458 -0.2883 -0.3928 -0.2146 -1.0137 -0.8638 -0.3931 0.8105 -2 -0.7393 -0.8955 0.8267 -0.1155 -0.1792 -0.073 0.6875 -0.4263 -1.5129 -1.3601 0.4929 0.2771 -1.0249 -1.125 -1.895 -0.0671 -0.2122 -0.5759 0.731 -0.9907 -2 -2 1.3308 1.9999 0.1638 -0.4026 -0.7651 0.3953 0.0334 0.0388 0.428 -0.8616 -2 -0.7812 -0.6743 0.0774 -0.5066 -0.0481 -0.6287 -0.0271 -0.5591 -0.832 -0.3982 -0.6213 -0.6174 -0.4116 -0.2329 -0.0171 0.2883 -2 -2 -0.3901 -0.9509 -0.2249 0.1013 -0.2119 -0.8821 -0.2075 -0.6282 -1.2913 -2 1.9999 -1.1235 0.2107 -0.3206 -1.2439 -0.3835 -0.8015 -0.7563 0.0173 -1.0161 0.4343 0.6755 -0.5964 -0.6274 0.4187 0.126 -0.2366 0.4734 -0.2207 -0.3877 0.3367 -0.3601 -0.4451 -1.8989 -0.0757 -1.9846 0.8411 -0.8616 -2 -1.426 0.4512 0.333 0.3677 -0.2915 -0.281 0.0442 -2 -2 0.5693 0.3508 -0.2798 0.0388 -0.7512 -0.1479 0.3574 -0.981 -2 -0.2793 -0.3774 -0.4189 -0.4702 -0.0281 -0.0205 -0.1697 0.3015 -0.8596 -0.7288 -0.5874 -0.2129 0.0259 -0.7493 -1.7156 -0.291 -0.2646 -0.2739 0.3086 0.0435 0.0532 -0.6477 -2 -2 -0.0493 -0.2332 0.3674 0.8352 0.1602 -0.7063 -1.0762 -0.0088 -0.2268 -0.0642 -0.9697 -0.4973 -1.2961 -0.7896 -2 -0.1663 -0.0752 0.334 0.0701 0.0537 -0.5754 -1.0364 -1.4319 -2 -2 1.9211 1.9999 -0.5913 -0.5498 -1.0168 -0.3689 -0.3105 -0.3467 0.071 -0.293 -1.0627 -0.2463 -0.1487 0.6501 -1.0151 -2 -2
-0.3484 -0.3955 -0.281 -2 1.479 1.6599 -0.1316 -0.4956 -0.9653 0.0903 0.1636 0.3049 1.3086 -0.6809 -2 0.072 -0.2046 -0.6919 -0.8904 -1.0442 0.6064 0.0134 -0.1699 -1.1279 0.1252 -0.2393 -0.5115 -0.1641 -1.4119 -0.1196 -1.1934 -2 -2 -0.0337 0.2605 0.061 -0.0945 0.1516 0.4084 0.5261 -0.9231 -1.8787 -0.8066 -1.4832 0.0549 0.1306 -0.5371 -0.3704 -0.5271 0.2534 -1.6802 0.363 -0.9014 -2 -0.2202 -0.0356 1.5061 0.5242 -0.0918 -0.1787 0.0745 -0.4128 -0.4084 -0.0835 -0.302 -1.4758 -1.605 -1.7773 0.7578 -0.2166 -0.7458 0.9104 -0.4741 -0.7109 -0.8254 0.0742 0.4014 0.5706 -0.4165 -0.479 -0.6526 -0.0088 -1.9031 -2 0.6282 0.3074 -0.1191 0.1602 0.0291 -0.5376 -0.1704 -0.1497 0.429 0.6941 -0.1213 -0.1392 -1.6187 -0.563 -1.4553 -0.0259 -0.4209 -1.4316 1.0142 0.9905 -1.5464 -0.0244 -0.6528 -0.7295 -0.6978 -0.1941 -1.1985 -0.3679 -1.24 -0.0667 -0.627 -0.4265 0.5688 -0.0854 -0.6138 -2 -0.9014 -0.8328 -0.0771 0.8628 1.1631 -2 -0.1738 -1.0686 -1.1301 0.0339 -1.4292 -0.7861 -0.2778 -0.6409 -1.5588 -0.032 0.7329 -0.9739 -2 -0.5681 0.333 -0.8477 -0.7976 -0.1558 -0.1733 -0.0977 0.7371 0.2173 -0.4402 -0.6978 -0.2478 -1.0164 -0.9236 0.116 0.1436 -1.3489 -0.5691 -0.9844 -0.8481 -0.0662 0.054 -0.7751 -0.199 -0.7151 0.3093 -1.0818 0.1685 0.1699 -0.3684 -0.7878 -2 0.2688 -1.0242 0.9548 0.0417 -0.0366 0.0398 0.0347 -0.0137 -0.0581 -0.1301 -0.5645 -1.2202 0.3584 -0.0764 -0.342 -0.7754 0.3726 -0.8179 -0.5918 -0.5303 -0.1895
-0.7354 -1.4209 -2 0.1807 -0.2676 -0.2729 0.8584 1.4165 0.1003 0.5872 -0.3228 -0.7173 -0.4246 0.9634 -0.345 -0.0898 -0.3889 -1.4268 -0.3425 0.219 -0.4119 -0.5605 -1.7002 -2 -0.0469 0.0891 0.5874 -0.0576 -0.2715 -0.7764 -0.4453 -1.7327 -0.7004 0.7148 1.9999 -2 -0.0303 -0.3413 -1.7698 1.1589 1.2896 -2 0.2988 -1.1448 -2 0.2141 -0.5632 -1.8079 1.6318 -1.4497 -2 0.1338 -0.1799 0.2166 -0.0823 -0.2292 0.3657 0.5427 -0.8555 -1.8057 0.0073 -0.0352 0.5898 -0.1069 -1.0701 -1.447 0.2908 -0.2388 0.2427 -0.542 -1.3401 -2 -0.3594 -0.2639 -0.0234 -2 -0.6167 -1.2571 -0.5415 0.2024 -0.2793 -0.0366 0.0784 0.1426 -0.915 -1.6694 -2 0.2241 -0.2036 -0.1777 -0.1873 -0.7356 -2 -0.3413 -0.3955 -1.0728 0.083 -0.4314 -1.0347 0.3176 -0.1174 -0.5356 -0.2957 -0.2097 -0.4414 0.3826 -0.3804 -1.1294 -0.1152 -0.3223 -0.2153 0.6631 -1.0432 -1.7668 0.2166 -0.4265 -0.1611 0.5334 -2 -1.2329 0.1055 -0.052 -0.2612 0.4292 -1.2886 -1.2375 -0.1399 -0.5764 -2 -0.4304 0.4609 0.2981 -2 -0.5728 -2 0.2361 0.0264 0.2356 0.4924 0.1953 -0.7429 -0.6431 -0.2949 -1.0513 0.2637 0.1304 -0.1799 -1.2134 -1.7056 -0.7393 0.0852 -0.179 -0.9172 1.0464 -0.2219 -0.8342 -0.1653 -0.6846 -1.9026 -0.8193 -0.1506 -0.7305 -0.1606 0.2368 -1.5427 0.1467 -0.0989 -0.1113 -0.0847 -1.04 -2 -0.0491 -0.0991 -0.1484 -0.0847 -0.3547 -0.1697 -0.3638 -0.6362 -0.5046 -2 0.3989 0.9912 -0.5261 -1.1252 -0.6091 0.0945 0.1599 0.0862 1.2263 -0.3782 -1.3074
0.2712 -0.2288 0.0479 0.9443 0.0986 -0.7908 -0.4695 -0.4517 -0.3804 0.157 -0.6636 -2 -0.5938 -0.4412 0.2922 -0.8618 -2 -2 0.2158 -0.0327 -0.3687 -1.6331 -0.6423 -0.9907 0.0925 -0.1584 -0.5349 0.2195 0.7993 -1.9194 -0.1414 -1.1443 -2 0.0232 -0.179 -0.4436 -1.3271 -1.0945 -1.5195 0.0051 -0.2725 -1.9836 0.116 -0.1511 -0.2776 0.4775 -0.4878 -1.7249 -0.0732 -0.8435 -0.2112 0.0002 1.9999 -2 0.5723 -0.5708 -1.8618 0.2117 -0.4807 -0.7065 -0.9705 -0.2078 -1.6494 -2 1.49 1.1711 0.0332 0.813 0.4685 0.0513 -0.052 0.3828 0.0112 -0.4883 -1.4458 0.947 0.0183 -0.5957 0.8291 1.9999 -2 0.1794 0.4138 -0.938 -0.3728 -0.6028 -0.5586 0.0662 -0.2791 -2 -0.9727 -0.4717 -0.7058 -0.4724 0.2969 0.5828 0.5149 -0.5291 0.0051 0.5374 -1.2446 -2 1.5977 0.6672 -1.5991 -0.2366 1.9999 -2 -0.2048 -0.4592 -1.2771 -0.0225 0.3557 -0.4993 -0.2266 0.2163 -0.7502 -2 0.8843 -2 0.1213 -0.5618 0.6072 0.1685 -0.1506 -0.7263 -0.384 0.001 0.9734 -1.0159 1.5125 -1.5535 0.3362 -0.407 0.0161 -0.4983 -1.104 -0.8696 -0.7075 -0.0464 0.8169 1.2046 -1.759 -1.8948 1.0293 0.0784 -0.7505 -0.127 -0.2659 -0.0942 0.1355 -0.1421 -0.0935 -0.4316 -0.6978 -2 0.5496 0.1309 0.0928 0.3164 0.4292 -1.3181 -0.1262 -1.4224 -2 -0.6147 -2 -2 0.0515 -0.4189 -0.4941 0.0439 -1.167 -2 -0.7375 -2 -1.3435 0.4983 -0.0645 -1.3555 0.7041 0.2144 -0.8857 -0.0833 0.2458 0.1355 -2 1.6211 1.9999 -0.8877 -0.4363 1.6978
-0.5178 0.1091 -2 0.0305 0.1682 0.1067 0.4033 -0.4456 -0.6431 1.2451 -0.0061 -1.3901 -2 0.7861 1.9999 0.6401 -0.3855 -1.8176 0.5925 0.4724 -0.73 -0.156 -1.707 -2 1.1179 -2 -1.3789 -0.1958 0.0972 0.3398 -0.0278 0.2205 0.2485 0.26 -1.0322 -1.8135 -2 -0.6294 -0.0002 1.7571 1.9844 -1.3508 1.3774 -0.5427 -1.2224 -0.9192 -0.1553 0.4775 -0.7139 -1.1931 -2 0.3879 0.0349 0.707 0.0732 -0.0535 0.5996 0.1919 -0.3831 -0.9939 0.0823 -0.2285 0.2979 -0.7585 0.1677 -1.8523 -0.2297 -2 -2 -0.5259 -1.2651 -2 -1.5857 -1.1365 -0.9299 -0.2095 -0.0288 0.1709 0.0139 0.1782 -0.7283 -2 1.9999 1.9999 -0.7705 -0.395 -0.1431 0.3594 -0.4646 -2 0.2781 0.4062 -1.0405 -0.3911 -0.9185 -1.7529 0.1467 -0.05 -1.2888 -0.3862 -1.6899 -0.8435 -0.106 -0.3694 -0.3938 -0.8755 -0.2224 -0.6797 -0.3748 0.1313 0.175 0.3306 -0.7705 -1.23 0.0591 0.4607 0.0447 0.7578 -0.2268 -1.0642 -0.4304 -0.2117 -0.311 0.0713 -2 -2 -0.2837 -0.7588 -0.3896 0.0183 -0.2954 0.1279 0.6052 -0.3867 -2 -0.5637 -1.7751 -1.9541 1.7561 1.9999 -2 0.2332 -0.9229 -0.4961 -0.4824 -0.292 -1.2295 1.9999 -0.3179 -2 -0.3279 -0.5906 0.2153 0.5933 -0.3777 -0.3262 0.334 -0.0784 -0.2217 -2 -1.8806 -1.5969 0.0757 -0.7261 -1.5366 -2 -0.1294 -0.5657 -0.3577 -0.573 -0.114 0.4912 0.9663 1.9999 0.4087 -0.5559 0.4246 0.4626 0.1023 0.0156 0.7261 -0.8447 -2 -0.7244 -0.6047 -1.7661 1.5059 1.9999 -2 0.001 -0.8999 -1.5183
0.2837 -0.6357 -2 -0.481 -0.4568 -0.0659 -0.2078 -0.729 -2 -0.3296 -0.3157 -1.9626 0.3064 0.135 0.0618 0.2832 -0.3635 -0.7083 0.2285 -0.1257 -0.5864 -1.4746 0.4028 0.6641 0.3821 0.2595 -0.5239 0.3037 -0.3252 -1.0208 0.3523 0.3184 -0.4934 -0.1858 -0.6147 -2 -1.3962 -1.0276 -1.5913 0.2527 -0.1511 -0.3098 0.2937 -0.4333 -0.6555 -0.5032 -0.5945 -2 0.4727 -0.2231 -0.6321 -0.3308 1.0745 0.8931 0.021 -1.0955 -1.9185 0.655 -0.6792 -1.9238 0.0657 -2 -2 -0.374 -0.2471 -0.0212 -0.1467 0.2783 0.041 1.249 -0.7102 -2 0.2493 -0.0679 -0.1206 -0.0061 -0.5859 -0.2974 1.1816 -0.8989 -1.7095 -0.1641 -1.5442 -1.1812 0.3406 -2 -2 -1.0554 -1.0867 0.0283 0.3623 0.2668 0.2131 -0.0908 0.2305 -0.3242 -1.8113 -2 -2 0.5378 0.4561 -1.2007 -0.7695 -0.2998 -1.8042 -0.0046 -0.2344 -1.1348 -0.9465 -0.6333 -0.126 -2 -0.0737 1.5588 -0.7686 0.6633 1.9248 0.3179 -0.0984 -0.3225 0.5413 -0.6672 -2 -1.9358 -2 -0.4883 -2 1.9999 1.9999 -0.2876 -1.1382 -2 -0.3218 -0.3926 0.593 -0.1577 1.1536 0.6169 -2 -1.2615 -1.5476 -0.3599 0.1096 -0.2612 0.1067 -0.3257 -1.1145 -0.3147 0.0007 -0.8535 -1.1326 1.9999 -2 0.217 0.0417 0.2083 -0.28 -0.446 0.3694 -0.4346 -0.5364 -2 0.2693 0.0796 -0.9958 0 0.3508 -1.9067 -0.0798 0.1196 -0.344 0.2134 -0.6069 -1.9741 -0.6472 -0.7222 0.8755 0.7219 0.613 -2 0.3098 -0.2253 -2 0.3542 -0.0542 -2 0.2744 -0.9956 -0.7515 -0.22 -1.3259 0.7463
-0.5725 0.3945 -1.74 0.3027 -1.3452 -2 0.0496 -0.2861 -0.521 0.3909 -0.3047 -1.7419 -0.0867 -0.0647 -0.4917 0.4954 0.738 -1.9302 0.0576 -0.6135 0.4685 0.3428 -0.3694 -0.6357 0.3135 -0.1243 -1.425 -0.2812 0.1262 -2 0.3721 0.4856 0.7437 -0.0652 0.0574 0.5818 0.7478 -0.7883 -2 0.7402 0.0374 -0.6836 0.9048 1.9999 -2 0.9734 -0.1062 -0.4187 -1.0781 -1.4563 -0.051 0.0186 -0.6482 -1.2395 -0.2888 0.5305 0.4644 -0.3071 -0.1111 0.7512 0.1741 -0.0554 -0.1902 1.1553 -0.9192 -2 -0.5247 -0.5549 -0.8767 0.3533 -0.4204 -1.5088 -1.3149 1.9189 -0.0371 -0.634 -0.7515 -1.4155 0.2712 -0.051 -0.1985 0.0642 -0.2705 -0.6045 -0.363 1.5396 0.0349 0.1863 -0.2732 -0.0461 -0.0791 0.1077 -0.8196 -0.0977 -0.5061 -0.0588 0.1064 -0.0093 -1.1033 -0.9514 -2 -2 0.196 -0.1572 -0.5923 -0.2632 -0.4121 -0.4446 0.4036 -0.8418 -1.0291 -0.1414 -0.679 0.5264 -0.7273 0.4419 0.9248 0.2896 -0.6433 -1.823 -0.1558 0.8975 -2 -0.1841 0.1956 1.6204 -0.1672 -0.3962 0.1943 0.6294 -0.0166 -2 1.2551 1.7661 -1.0923 -0.0474 0.6702 0.4185 0.155 -0.5232 -1.0364 0.4741 -0.1267 -0.3679 -1.4785 -2 -2 0.2537 0.041 0.1211 0.905 -0.6001 -1.7131 -0.0969 0.123 -0.4478 -0.2507 -1.7786 -2 0.7573 -0.6824 -0.9944 -0.5083 -0.2324 -1.0767 -0.8708 0.2681 1.9999 0.822 0.7292 -0.6558 -0.1353 -0.3308 -0.8274 1.0356 -0.8164 -1.7107 -0.2639 -1.0938 -1.9553 0.5142 0.7432 0.1177 0.6807 0.176 -1.3474 -0.082 -0.3372 -0.75 0.823 0.3916 1.9999
0.1921 0.3977 -0.47 -0.8552 -2 -2 0.2097 -0.1746 -1.1108 -0.1448 -0.063 0.0996 1.9999 1.113 -2 -2 0.0808 1.9999 -0.2734 -0.6501 0.3484 0.8525 -0.2688 -2 -1.3088 -0.3284 1.9999 0.9165 -0.3479 0.7017 0.2339 -0.1602 0.2976 0.1199 -1.2507 -2 -0.3179 -0.4399 -1.3057 0.9578 1.8904 -2 -0.0747 -0.3586 -0.4172 0.1675 0.0635 -2 -0.9702 -2 -2 -0.2886 0.1428 -0.0244 0.1729 -0.2974 -0.5938 1.4028 -1.3647 -2 -0.3247 -1.5134 0.6838 -0.2371 -0.1599 -0.8494 -0.6003 -0.8733 0.531 -1.0134 -1.0513 -1.1479 0.5247 -0.6667 -1.8953 -0.5168 -1.293 -0.7502 -0.2698 1.5293 0.2764 0.0759 -0.2878 -0.1443 -0.356 -0.0435 -1.1506 -0.1721 -0.2693 -0.5237 -0.1814 0.0518 -0.7449 0.6038 -0.2383 -1.5713 0.0132 -0.0217 0.4043 0.2295 -0.8328 -2 -1.0022 -0.2827 -0.9177 -0.1082 1.9999 -2 -0.4507 -0.6423 -0.0264 -0.6638 -0.8569 -0.2549 -0.9214 -2 -2 -0.6448 0.8093 0.7661 0.2148 -0.1636 -0.5015 -0.2869 0.082 0.0762 0.1851 0.1252 0.2627 -1.1409 1.9999 -0.0688 0.4871 0.9241 0.1465 0.2288 0.0686 -0.9041 0.3616 -0.6494 -0.0181 -0.4832 -0.9534 -0.6858 -1.0271 -1.3093 -1.1926 0.6489 -0.0259 -0.3467 -0.1167 1.762 -2 0.1599 -0.0007 0.0017 -0.0818 0.3154 -1.3455 0.1624 0.4587 -0.5215 0.2502 -0.1892 0.6338 0.1465 0.2954 -0.3364 1.2996 -0.4692 0.4944 0.6328 0.3406 -1.4272 -0.0247 0.0762 -1.6296 -0.6851 -0.4753 -0.7024 -1.3469 -0.6333 -0.8059 -0.7251 -0.6814 -0.2129 -0.0735 -0.897 -0.2827 -0.248 0.0784 -0.2781
